,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index
145,India,IND,2020-05-30,0.0,0.0,Covid-19,28.36879433,83.06382979,Haze,8.255319149,13.28561532,135,SE,28.85978723,67.70212766,85.4893617,1.723404255,SCT,2.063829787
146,India,IND,2020-05-31,50275.0,1297.0,Covid-19,25.66425121,78.19565217,Haze,7.608695652,12.24497826,156.3636364,E,28.91521739,70.17391304,79.89130435,1.779565217,BKN,1.391304348
147,India,IND,2020-06-01,0.0,0.0,Covid-19,14.40972222,57.9375,Fog,3.604166667,5.800329583,138.6666667,CALM,29.23854167,49.02083333,57.9375,0.788541667,BKN,0.4375
148,India,IND,2020-06-02,0.0,0.0,Covid-19,12.91666667,55.25,Fog,4.375,7.0408625,229.5,W,29.1725,46.02083333,55.25,0.84125,FEW,1.083333333
149,India,IND,2020-06-03,0.0,0.0,Covid-19,15.86805556,60.5625,Fog,8.6875,13.98114125,119.1666667,E,28.96854167,55.91666667,60.5625,0.9625,BKN,0.958333333
150,India,IND,2020-06-04,0.0,0.0,Covid-19,28.3912037,83.10416667,Haze,4.9375,7.94611625,300.6451613,CALM,29.03791667,55.58333333,82.04166667,1.488958333,FEW,2.229166667
151,India,IND,2020-06-05,0.0,0.0,Covid-19,29.86111111,85.75,Haze,4.6875,7.54378125,168.0487805,E,28.8975,57.375,85.04166667,1.604166667,SCT,1.541666667
152,India,IND,2020-06-06,0.0,0.0,Covid-19,30.10869565,86.19565217,Haze,5.586956522,8.991312609,114.8837209,ESE,28.77934783,70.19565217,89.91304348,1.52173913,SCT,1.847826087
153,India,IND,2020-06-07,64485.0,1765.0,Covid-19,31.00472813,87.80851064,Haze,6.021276596,9.690281277,88.66666667,E,28.64361702,78.55319149,101.5319149,1.269574468,SCT,2.021276596
154,India,IND,2020-06-08,0.0,0.0,Covid-19,32.63888889,90.75,Haze,12.375,19.9155825,88.75,E,28.65375,77.25,103.75,2.25,BKN,0.25
155,India,IND,2020-06-09,0.0,0.0,Covid-19,28.84259259,83.91666667,Fog,3.0625,4.92860375,251.1764706,W,28.81479167,76.95833333,91.79166667,0.9925,SCT,1.666666667
156,India,IND,2020-06-10,0.0,0.0,Covid-19,28.09027778,82.5625,Haze,4.145833333,6.672055417,276.5384615,CALM,28.93875,59.41666667,82.14583333,1.4375,CLR,2.0
157,India,IND,2020-06-11,0.0,0.0,Covid-19,19.83796296,67.70833333,Smoke,1.541666667,2.481065833,276,CALM,29.20625,50.58333333,67.54166667,0.817916667,CLR,1.270833333
158,India,IND,2020-06-12,0.0,0.0,Covid-19,19.59490741,67.27083333,Fog,3.770833333,6.068552917,175.8333333,CALM,29.155625,55.39583333,67.33333333,0.77375,CLR,0.875
159,India,IND,2020-06-13,0.0,0.0,Covid-19,32.82407407,91.08333333,Haze,5.916666667,9.521928333,135.1219512,ESE,28.68875,72.08333333,98.97916667,1.25,SCT,1.854166667
160,India,IND,2020-06-14,74294.0,2266.0,Covid-19,34.09722222,93.375,Haze,4.020833333,6.470887917,176,CALM,28.735,73.66666667,103.4791667,1.391041667,SCT,1.916666667
161,India,IND,2020-06-15,0.0,0.0,Covid-19,36.16898148,97.10416667,Haze,5.291666667,8.516090833,223.5,W,28.67770833,68.8125,103.0416667,2.0,FEW,2.5
162,India,IND,2020-06-16,0.0,0.0,Covid-19,35.85648148,96.54166667,Haze,6.1875,9.95779125,124.3478261,SSE,28.60854167,70.10416667,103.5833333,2.083333333,SCT,2.229166667
163,India,IND,2020-06-17,0.0,0.0,Covid-19,35.32407407,95.58333333,Haze,9.125,14.6852275,100.625,E,28.59645833,72.72916667,105.1875,2.041666667,FEW,2.854166667
164,India,IND,2020-06-18,0.0,0.0,Covid-19,36.08796296,96.95833333,Haze,7.0,11.26538,173.75,ESE,28.61354167,70.5,104.6041667,1.833333333,CLR,2.6875
165,India,IND,2020-06-19,0.0,0.0,Covid-19,36.27314815,97.29166667,Haze,8.166666667,13.14294333,182.2916667,ESE,28.66375,73.9375,108.5416667,1.0625,FEW,2.8125
166,India,IND,2020-06-20,0.0,0.0,Covid-19,32.34953704,90.22916667,Haze,7.354166667,11.83535458,189.7727273,ESE,28.72625,71.25,97.20833333,1.347291667,BKN,1.645833333
167,India,IND,2020-06-21,89539.0,4059.0,Covid-19,31.74768519,89.14583333,Haze,5.5625,8.95195375,141.9047619,E,28.71875,72.70833333,96.72916667,1.145833333,BKN,1.729166667
168,India,IND,2020-06-22,0.0,0.0,Covid-19,32.43055556,90.375,Haze,6.104166667,9.823679583,156.8085106,E,28.71375,73.27083333,98.45833333,1.541666667,FEW,2.145833333
169,India,IND,2020-06-23,0.0,0.0,Covid-19,32.56944444,90.625,Haze,8.791666667,14.14878083,96.04166667,E,28.76645833,75.54166667,101.9583333,1.479166667,SCT,2.020833333
170,India,IND,2020-06-24,0.0,0.0,Covid-19,31.05324074,87.89583333,Haze,8.875,14.2828925,108.5416667,ESE,28.79604167,76.95833333,99.83333333,1.8125,BKN,1.708333333
171,India,IND,2020-06-25,0.0,0.0,Covid-19,31.94444444,89.5,Haze,3.895833333,6.269720417,237.5757576,CALM,28.73416667,75.97916667,100.4166667,1.571458333,SCT,2.020833333
172,India,IND,2020-06-26,0.0,0.0,Covid-19,32.30496454,90.14893617,Haze,6.1875,9.95779125,246,W,28.705625,76.57446809,102.1489362,1.446875,SCT,2.0625
173,India,IND,2020-06-27,0.0,0.0,Covid-19,34.17824074,93.52083333,Haze,7.958333333,12.80766417,251.9565217,W,28.66875,73.5625,103.375,1.083333333,BKN,1.625
174,India,IND,2020-06-28,118398.0,2841.0,Covid-19,36.52777778,97.75,Haze,7.875,12.6735525,253.25,W,28.643125,73.1875,108.2916667,1.270833333,SCT,2.020833333
175,India,IND,2020-06-29,0.0,0.0,Covid-19,35.11574074,95.20833333,Haze,7.770833333,12.50591292,227.2727273,W,28.70375,72.02083333,103.9583333,1.276041667,BKN,2.25
176,India,IND,2020-06-30,0.0,0.0,Covid-19,32.21064815,89.97916667,Haze,7.395833333,11.90241042,112.2916667,ESE,28.74416667,76.14583333,101.8958333,1.392916667,BKN,2.0625
177,India,IND,2020-07-01,0.0,0.0,Covid-19,15.15046296,59.27083333,Fog,6.354166667,10.22601458,91.95652174,E,29.17375,53.75,59.27083333,0.954791667,BKN,0.416666667
178,India,IND,2020-07-02,0.0,0.0,Covid-19,13.17966903,55.72340426,Fog,3.510638298,5.649810638,287.5862069,CALM,29.2393617,45.63829787,55.72340426,0.895319149,CLR,1.234042553
179,India,IND,2020-07-03,0.0,0.0,Covid-19,17.15277778,62.875,Fog,5.75,9.253705,142.9268293,ESE,29.098125,57.375,62.875,1.0,BKN,0.9375
180,India,IND,2020-07-04,0.0,0.0,Covid-19,26.50462963,79.70833333,Haze,7.75,12.472385,305.7446809,NNW,28.98416667,54.64583333,79.16666667,1.642916667,FEW,1.979166667
181,India,IND,2020-07-05,144306.0,3173.0,Covid-19,30.32407407,86.58333333,Haze,6.104166667,9.823679583,129.5744681,E,28.915625,55.58333333,85.33333333,2.125,CLR,2.75
182,India,IND,2020-07-06,0.0,0.0,Covid-19,29.37641723,84.87755102,Haze,5.244897959,8.440824082,161.5,CALM,28.77326531,69.73469388,88.75510204,1.382244898,FEW,1.693877551
183,India,IND,2020-07-07,0.0,0.0,Covid-19,29.80324074,85.64583333,Fog,9.770833333,15.72459292,94.79166667,E,28.725625,77.625,96.83333333,1.415208333,BKN,1.75
184,India,IND,2020-07-08,0.0,0.0,Covid-19,31.41666667,88.55,Haze,8.525,13.7196235,107,E,28.7355,78.2,102.175,1.6,SCT,2.075
185,India,IND,2020-07-09,0.0,0.0,Covid-19,28.78472222,83.8125,Fog,2.520833333,4.056877917,231.25,CALM,28.831875,77.91666667,94.125,1.017291667,SCT,1.5
186,India,IND,2020-07-10,0.0,0.0,Covid-19,27.91962175,82.25531915,Haze,4.255319149,6.848255319,297.1428571,CALM,28.99,60.4893617,81.9787234,1.680851064,CLR,1.872340426
187,India,IND,2020-07-11,0.0,0.0,Covid-19,20.65972222,69.1875,Smoke,2.104166667,3.386319583,291.25,CALM,29.23020833,51.33333333,69,0.721458333,CLR,1.25
188,India,IND,2020-07-12,176388.0,3406.0,Covid-19,17.38425926,63.29166667,Fog,3.5625,5.73327375,264.2424242,CALM,29.20291667,57.58333333,63.45833333,0.477083333,CLR,0.8125
189,India,IND,2020-07-13,0.0,0.0,Covid-19,31.72453704,89.10416667,Haze,4.333333333,6.973806667,274.8571429,CALM,28.67375,74.8125,98.91666667,1.666666667,SCT,2.0625
190,India,IND,2020-07-14,0.0,0.0,Covid-19,33.42592593,92.16666667,Haze,4.395833333,7.074390417,214.8780488,WSW,28.699375,77.16666667,105.7083333,1.708333333,BKN,1.958333333
191,India,IND,2020-07-15,0.0,0.0,Covid-19,32.71990741,90.89583333,Haze,8.270833333,13.31058292,95.83333333,E,28.714375,78.33333333,105.9166667,1.395833333,SCT,1.8125
192,India,IND,2020-07-16,0.0,0.0,Covid-19,31.93287037,89.47916667,Haze,7.416666667,11.93593833,96.04166667,E,28.690625,78.375,103.375,1.229166667,BKN,1.645833333
193,India,IND,2020-07-17,0.0,0.0,Covid-19,32.22222222,90,Haze,7.9375,12.77413625,97.70833333,E,28.71,79.875,106.7916667,1.0,BKN,1.666666667
194,India,IND,2020-07-18,0.0,0.0,Covid-19,32.08333333,89.75,Fog,6.708333333,10.79598917,97.82608696,E,28.741875,80.625,107.5208333,1.0,BKN,1.583333333
195,India,IND,2020-07-19,228065.0,4142.0,Covid-19,30.56712963,87.02083333,Fog,5.416666667,8.717258333,237.75,W,28.7075,80.4375,102.8333333,1.410833333,BKN,1.520833333
196,India,IND,2020-07-20,0.0,0.0,Covid-19,28.24074074,82.83333333,Fog,5.6875,9.15312125,217,W,28.658125,75.625,90.02083333,1.5,BKN,1.645833333
197,India,IND,2020-07-21,0.0,0.0,Covid-19,26.59722222,79.875,Fog,6.6875,10.76246125,165.8695652,SE,28.74125,76.125,84.39583333,1.085833333,BKN,1.333333333
198,India,IND,2020-07-22,0.0,0.0,Covid-19,26.31944444,79.375,Fog,4.520833333,7.275557917,230.8108108,CALM,28.77666667,77.04166667,83.6875,1.061041667,BKN,1.354166667
199,India,IND,2020-07-23,0.0,0.0,Covid-19,29.13194444,84.4375,Haze,2.979166667,4.794492083,254.2307692,CALM,28.751875,76.25,91.83333333,1.645833333,SCT,1.895833333
200,India,IND,2020-07-24,0.0,0.0,Covid-19,29.71064815,85.47916667,Fog,5.395833333,8.683730417,122,E,28.81916667,78.33333333,96.8125,1.2125,SCT,1.916666667
201,India,IND,2020-07-25,0.0,0.0,Covid-19,29.83796296,85.70833333,Fog,5.1875,8.34845125,97.10526316,E,28.866875,79.5,98.4375,1.0,BKN,1.625
202,India,IND,2020-07-26,307904.0,5247.0,Covid-19,31.38888889,88.5,Haze,2.645833333,4.258045417,114.4444444,CALM,28.86604167,79.72916667,103.6458333,1.520833333,SCT,1.8125
203,India,IND,2020-07-27,0.0,0.0,Covid-19,32.09490741,89.77083333,Haze,6.354166667,10.22601458,258.75,W,28.78645833,79.45833333,105.4375,1.875,SCT,2.166666667
204,India,IND,2020-07-28,0.0,0.0,Covid-19,32.33796296,90.20833333,Haze,5.958333333,9.588984167,263.3333333,W,28.726875,79.91666667,107.1666667,2.104166667,SCT,2.291666667
205,India,IND,2020-07-29,0.0,0.0,Covid-19,30.11574074,86.20833333,Fog,6.145833333,9.890735417,164.4186047,E,28.73583333,78.5625,98.64583333,1.580416667,BKN,1.4375
206,India,IND,2020-07-30,0.0,0.0,Covid-19,28.07971014,82.54347826,Fog,5.02173913,8.081685652,174.8648649,SE,28.79608696,76.7826087,90.52173913,1.934782609,BKN,1.630434783
207,India,IND,2020-07-31,0.0,0.0,Covid-19,30.08641975,86.15555556,Fog,3.088888889,4.971072444,116,CALM,28.76888889,79.77777778,100.6888889,1.177777778,BKN,1.555555556
208,India,IND,2020-08-01,0.0,0.0,Covid-19,12.8587963,55.14583333,Fog,5.5,8.85137,159.0697674,NE,29.11375,53.4375,55.14583333,0.653125,OVC,0.375
209,India,IND,2020-08-02,365201.0,5301.0,Covid-19,13.73842593,56.72916667,Fog,5.0625,8.14728375,284.5945946,WNW,29.293125,46.33333333,56.72916667,0.869791667,CLR,1.229166667
210,India,IND,2020-08-03,0.0,0.0,Covid-19,18.59848485,65.47727273,Fog,4.704545455,7.571213182,295.5555556,CALM,29.17,55.59090909,65.52272727,0.949545455,FEW,1.909090909
211,India,IND,2020-08-04,0.0,0.0,Covid-19,26.78486998,80.21276596,Haze,7.680851064,12.36110085,291.1111111,NW,29.00234043,50.17021277,79.08510638,1.784042553,FEW,2.127659574
212,India,IND,2020-08-05,0.0,0.0,Covid-19,32.3286052,90.19148936,Haze,5.276595745,8.491836596,160.6818182,S,28.86893617,59.04255319,89.93617021,1.872340426,CLR,2.765957447
213,India,IND,2020-08-06,0.0,0.0,Covid-19,32.07175926,89.72916667,Haze,4.166666667,6.705583333,232.1875,CALM,28.7625,69.125,94.125,1.625,FEW,2.666666667
214,India,IND,2020-08-07,0.0,0.0,Covid-19,29.59490741,85.27083333,Fog,7.291666667,11.73477083,119.5,E,28.7675,79.91666667,98.39583333,0.9625,BKN,1.666666667
215,India,IND,2020-08-08,0.0,0.0,Covid-19,31.89814815,89.41666667,Fog,2.104166667,3.386319583,170.4545455,CALM,28.683125,79.9375,105.9375,1.291666667,SCT,2.0
216,India,IND,2020-08-09,402287.0,6015.0,Covid-19,29.87268519,85.77083333,Haze,3.916666667,6.303248333,280.75,W,28.849375,76.41666667,94.875,1.256041667,SCT,1.833333333
217,India,IND,2020-08-10,0.0,0.0,Covid-19,28.19444444,82.75,Haze,3.583333333,5.766801667,291.0714286,CALM,29.00229167,61.5625,82.72916667,1.246666667,CLR,1.958333333
218,India,IND,2020-08-11,0.0,0.0,Covid-19,14.93464052,58.88235294,Fog,0.0,0.0,No data,CALM,29.23647059,52.47058824,58.88235294,0.692352941,CLR,0.058823529
219,India,IND,2020-08-12,0.0,0.0,Covid-19,17.8125,64.0625,Fog,1.270833333,2.045202917,251.5384615,CALM,29.208125,53.35416667,64.125,0.640208333,CLR,0.875
220,India,IND,2020-08-13,0.0,0.0,Covid-19,27.05673759,80.70212766,Fog,4.276595745,6.882496596,154.4117647,CALM,28.64574468,79.74468085,88.59574468,0.900212766,OVC,1.106382979
221,India,IND,2020-08-14,0.0,0.0,Covid-19,28.68055556,83.625,Fog,5.916666667,9.521928333,76.80851064,E,28.62458333,79.83333333,94.75,1.105,OVC,1.104166667
222,India,IND,2020-08-15,0.0,0.0,Covid-19,30.10416667,86.1875,Fog,5.916666667,9.521928333,110,E,28.625,80.54166667,101.1041667,1.5,BKN,1.625
223,India,IND,2020-08-16,436672.0,6601.0,Covid-19,30.56712963,87.02083333,Fog,5.604166667,9.019009583,113.6170213,ESE,28.655625,80.6875,102.6875,1.375,BKN,1.520833333
224,India,IND,2020-08-17,0.0,0.0,Covid-19,29.9870801,85.97674419,Fog,4.837209302,7.784714419,117.4358974,E,28.66395349,81.51162791,102.9767442,1.139534884,BKN,1.279069767
225,India,IND,2020-08-18,0.0,0.0,Covid-19,29.39814815,84.91666667,Fog,4.4375,7.14144625,184.2857143,SE,28.68625,80.6875,99.8125,1.396875,BKN,1.520833333
226,India,IND,2020-08-19,0.0,0.0,Covid-19,26.875,80.375,Fog,3.708333333,5.967969167,152.4137931,CALM,28.679375,78.875,87.41666667,1.063125,OVC,1.083333333
227,India,IND,2020-08-20,0.0,0.0,Covid-19,26.80555556,80.25,Fog,5.5625,8.95195375,98.88888889,E,28.755625,78.375,86.58333333,0.798333333,OVC,1.0625
228,India,IND,2020-08-21,0.0,0.0,Covid-19,29.09722222,84.375,Fog,6.125,9.8572075,84,E,28.79791667,76.45833333,93.1875,1.770625,BKN,1.770833333
229,India,IND,2020-08-22,0.0,0.0,Covid-19,29.91898148,85.85416667,Haze,8.458333333,13.61233417,74.46808511,E,28.77145833,76.25,95.5625,2.25,SCT,1.895833333
230,India,IND,2020-08-23,455258.0,6726.0,Covid-19,28.87731481,83.97916667,Fog,9.041666667,14.55111583,86.04166667,E,28.731875,76.95833333,93.47916667,1.479166667,BKN,1.4375
231,India,IND,2020-08-24,0.0,0.0,Covid-19,28.50694444,83.3125,Fog,8.6875,13.98114125,109.375,ESE,28.741875,77.41666667,92.4375,1.0,SCT,1.375
232,India,IND,2020-08-25,0.0,0.0,Covid-19,28.93518519,84.08333333,Fog,6.041666667,9.723095833,133.5416667,SSE,28.80270833,77.70833333,93.85416667,1.583333333,BKN,1.5
233,India,IND,2020-08-26,0.0,0.0,Covid-19,29.50231481,85.10416667,Fog,4.375,7.0408625,250,WSW,28.84166667,77,95.10416667,1.666666667,BKN,1.4375
234,India,IND,2020-08-27,0.0,0.0,Covid-19,30.25462963,86.45833333,Haze,4.666666667,7.510253333,244.25,W,28.82041667,76.95833333,97.10416667,2.020833333,SCT,1.4375
235,India,IND,2020-08-28,0.0,0.0,Covid-19,28.69212963,83.64583333,Fog,4.1875,6.73911125,183.4375,CALM,28.771875,78.20833333,93.58333333,1.206875,BKN,1.333333333
236,India,IND,2020-08-29,0.0,0.0,Covid-19,29.56018519,85.20833333,Fog,3.354166667,5.397994583,90,E,28.755625,77.375,94.75,1.256875,SCT,1.854166667
237,India,IND,2020-08-30,497793.0,6792.0,Covid-19,28.14814815,82.66666667,Fog,9.1875,14.78581125,87.77777778,E,28.74125,76.66666667,91.25,1.333333333,BKN,1.166666667
238,India,IND,2020-08-31,0.0,0.0,Covid-19,28.57638889,83.4375,Fog,10.41666667,16.76395833,127.0833333,SE,28.81041667,74.91666667,90.39583333,1.958333333,BKN,1.395833333
239,India,IND,2020-09-01,0.0,0.0,Covid-19,10.25,50.45,Fog,7.825,12.5930855,290.25,WNW,29.248,48.45,50.45,0.68425,SCT,0.775
240,India,IND,2020-09-02,0.0,0.0,Covid-19,14.31712963,57.77083333,Fog,4.791666667,7.711420833,294.375,CALM,29.309375,47.85416667,58.06521739,0.697708333,CLR,1.166666667
241,India,IND,2020-09-03,0.0,0.0,Covid-19,19.03508772,66.26315789,Haze,8.368421053,13.46763474,274.2105263,W,29.08,52.31578947,66.34210526,1.284736842,CLR,1.789473684
242,India,IND,2020-09-04,0.0,0.0,Covid-19,26.00694444,78.8125,Haze,5.729166667,9.220177083,277.8571429,W,29.01666667,48.45833333,77.75,1.875,FEW,1.791666667
243,India,IND,2020-09-05,0.0,0.0,Covid-19,33.20601852,91.77083333,Haze,5.6875,9.15312125,143.7209302,ESE,28.88125,65.08333333,93.95833333,1.895833333,CLR,2.708333333
244,India,IND,2020-09-06,571078.0,7128.0,Covid-19,34.94212963,94.89583333,Haze,4.604166667,7.409669583,212.2857143,CALM,28.75625,69.66666667,100.8958333,1.604166667,FEW,2.458333333
245,India,IND,2020-09-07,0.0,0.0,Covid-19,31.89814815,89.41666667,Haze,3.645833333,5.867385417,241.9354839,CALM,28.66875,79.625,104.8541667,1.708125,BKN,1.708333333
246,India,IND,2020-09-08,0.0,0.0,Covid-19,29.47916667,85.0625,Fog,3.979166667,6.403832083,243.4375,CALM,28.66375,80.375,99.16666667,1.351458333,BKN,1.5
247,India,IND,2020-09-09,0.0,0.0,Covid-19,30.97826087,87.76086957,Haze,4.586956522,7.381972609,286.3888889,WNW,28.84652174,76.95652174,99.26086957,1.234347826,SCT,1.869565217
248,India,IND,2020-09-10,0.0,0.0,Covid-19,27.47685185,81.45833333,Haze,2.854166667,4.593324583,291.3793103,CALM,29.00604167,60.54166667,81.1875,1.25,CLR,1.958333333
249,India,IND,2020-09-11,0.0,0.0,Covid-19,18.91304348,66.04347826,Fog,1.413043478,2.274067391,273.75,CALM,29.20108696,53.58695652,66.08695652,0.435652174,CLR,1.282608696
250,India,IND,2020-09-12,0.0,0.0,Covid-19,18.56481481,65.41666667,Haze,1.0625,1.70992375,292.5,CALM,29.154375,53.5625,65.33333333,0.83625,CLR,0.875
251,India,IND,2020-09-13,640545.0,7960.0,Covid-19,31.5625,88.8125,Haze,2.520833333,4.056877917,174.5454545,CALM,28.86166667,76.5,100.3125,0.995625,SCT,1.5
252,India,IND,2020-09-14,0.0,0.0,Covid-19,31.40046296,88.52083333,Haze,2.645833333,4.258045417,314.2857143,CALM,28.831875,76.29166667,99.58333333,1.087916667,SCT,1.6875
253,India,IND,2020-09-15,0.0,0.0,Covid-19,31.25,88.25,Haze,1.958333333,3.151624167,290.5263158,CALM,28.8175,75.70833333,98.27083333,1.104166667,FEW,1.458333333
254,India,IND,2020-09-16,0.0,0.0,Covid-19,32.17592593,89.91666667,Haze,3.8125,6.13560875,281.7647059,CALM,28.80916667,76,101.125,1.3675,SCT,1.583333333
255,India,IND,2020-09-17,0.0,0.0,Covid-19,32.3286052,90.19148936,Haze,6.361702128,10.2381417,281.0869565,W,28.79829787,74.82978723,100.106383,1.699148936,FEW,1.85106383
256,India,IND,2020-09-18,0.0,0.0,Covid-19,32.59259259,90.66666667,Haze,6.9375,11.16479625,283.5416667,W,28.778125,75.25,101.1041667,1.666666667,SCT,1.958333333
257,India,IND,2020-09-19,0.0,0.0,Covid-19,32.00231481,89.60416667,Haze,3.25,5.230355,289.6551724,CALM,28.7825,74.875,99.29166667,1.625,SCT,1.6875
258,India,IND,2020-09-20,646263.0,8166.0,Covid-19,31.86342593,89.35416667,Haze,4.75,7.644365,302.6470588,NW,28.76479167,75.54166667,100.0416667,1.601041667,SCT,1.666666667
259,India,IND,2020-09-21,0.0,0.0,Covid-19,31.84027778,89.3125,Haze,4.083333333,6.571471667,266.5714286,CALM,28.735,74.70833333,99,1.5625,SCT,1.625
260,India,IND,2020-09-22,0.0,0.0,Covid-19,31.41203704,88.54166667,Haze,4.625,7.4431975,122.5641026,ESE,28.74270833,76.125,99.625,1.291666667,SCT,1.5
261,India,IND,2020-09-23,0.0,0.0,Covid-19,31.07638889,87.9375,Haze,4.729166667,7.610837083,110.9756098,E,28.74625,75.66666667,98.29166667,1.666666667,SCT,1.3125
262,India,IND,2020-09-24,0.0,0.0,Covid-19,30.39351852,86.70833333,Haze,4.520833333,7.275557917,168.6666667,ESE,28.805625,74.75,95.1875,1.541666667,SCT,1.458333333
263,India,IND,2020-09-25,0.0,0.0,Covid-19,31.18055556,88.125,Haze,5.166666667,8.314923333,245.3846154,WNW,28.796875,71.0625,93.91666667,1.4375,FEW,1.8125
264,India,IND,2020-09-26,0.0,0.0,Covid-19,29.16666667,84.5,Haze,4.395833333,7.074390417,265.1515152,W,28.79416667,69.8125,88.10416667,1.290208333,BKN,1.333333333
265,India,IND,2020-09-27,591913.0,7751.0,Covid-19,28.86574074,83.95833333,Haze,4.291666667,6.906750833,278,W,28.87,67.10416667,86.25,1.6875,FEW,1.833333333
266,India,IND,2020-09-28,0.0,0.0,Covid-19,29.89583333,85.8125,Haze,5.1875,8.34845125,300.5555556,WNW,28.9075,67.97916667,88.41666667,1.75,CLR,2.083333333
267,India,IND,2020-09-29,0.0,0.0,Covid-19,29.81481481,85.66666667,Haze,5.875,9.4548725,292.3809524,NW,28.895625,69.29166667,89.29166667,1.770833333,CLR,1.958333333
268,India,IND,2020-09-30,0.0,0.0,Covid-19,28.99305556,84.1875,Haze,6.0,9.65604,282.0930233,WNW,28.863125,66.1875,85.5,1.5,CLR,2.020833333
269,India,IND,2020-10-01,0.0,0.0,Covid-19,8.369175627,47.06451613,Fog,5.548387097,8.92924129,272.2222222,W,29.26645161,45.74193548,47.06451613,0.367419355,CLR,0.709677419
270,India,IND,2020-10-02,0.0,0.0,Covid-19,13.31018519,55.95833333,Fog,3.208333333,5.163299167,267.7777778,CALM,29.25291667,46.375,55.95833333,0.714583333,FEW,1.0625
271,India,IND,2020-10-03,0.0,0.0,Covid-19,19.30555556,66.75,Haze,3.354166667,5.397994583,151.7857143,CALM,29.04770833,52.29166667,66.79166667,1.039791667,CLR,1.6875
272,India,IND,2020-10-04,556841.0,7279.0,Covid-19,28.18287037,82.72916667,Haze,3.3125,5.33093875,257.9411765,CALM,29.04083333,49.39583333,81.125,1.6,FEW,1.9375
273,India,IND,2020-10-05,0.0,0.0,Covid-19,28.56481481,83.41666667,Haze,8.333333333,13.41116667,102.1276596,E,28.92,64.0625,85.6875,1.145833333,SCT,1.291666667
274,India,IND,2020-10-06,0.0,0.0,Covid-19,34.88425926,94.79166667,Haze,3.520833333,5.666217917,247.5,CALM,28.741875,70.8125,101.9583333,1.875,FEW,2.625
275,India,IND,2020-10-07,0.0,0.0,Covid-19,33.65740741,92.58333333,Haze,7.541666667,12.13710583,250.4347826,W,28.60479167,77.89583333,107.3958333,2.333333333,SCT,1.979166667
276,India,IND,2020-10-08,0.0,0.0,Covid-19,30.53240741,86.95833333,Fog,4.479166667,7.208502083,113.2432432,ESE,28.695625,80.4375,102.6458333,1.0625,BKN,1.25
277,India,IND,2020-10-09,0.0,0.0,Covid-19,30.74074074,87.33333333,Fog,4.0625,6.53794375,278.5185185,CALM,28.78333333,76.75,97.8125,1.214375,SCT,1.895833333
278,India,IND,2020-10-10,0.0,0.0,Covid-19,27.97453704,82.35416667,Haze,3.645833333,5.867385417,283.6666667,CALM,28.97104167,61.91666667,82.52083333,1.104166667,CLR,1.895833333
