,Entity,Code,Day,Cases,Deaths,Disease
1466,India,IND,2024-01-10,0.0,0.0,Covid-19
1467,India,IND,2024-01-11,0.0,0.0,Covid-19
1468,India,IND,2024-01-12,0.0,0.0,Covid-19
1469,India,IND,2024-01-13,0.0,0.0,Covid-19
1470,India,IND,2024-01-14,3624.0,22.0,Covid-19
1471,India,IND,2024-01-15,0.0,0.0,Covid-19
1472,India,IND,2024-01-16,0.0,0.0,Covid-19
1473,India,IND,2024-01-17,0.0,0.0,Covid-19
1474,India,IND,2024-01-18,0.0,0.0,Covid-19
1475,India,IND,2024-01-19,0.0,0.0,Covid-19
1476,India,IND,2024-01-20,0.0,0.0,Covid-19
1477,India,IND,2024-01-21,1993.0,20.0,Covid-19
1478,India,IND,2024-01-22,0.0,0.0,Covid-19
1479,India,IND,2024-01-23,0.0,0.0,Covid-19
1480,India,IND,2024-01-24,0.0,0.0,Covid-19
1481,India,IND,2024-01-25,0.0,0.0,Covid-19
1482,India,IND,2024-01-26,0.0,0.0,Covid-19
1483,India,IND,2024-01-27,0.0,0.0,Covid-19
1484,India,IND,2024-01-28,1325.0,11.0,Covid-19
1485,India,IND,2024-01-29,0.0,0.0,Covid-19
1486,India,IND,2024-01-30,0.0,0.0,Covid-19
1487,India,IND,2024-01-31,0.0,0.0,Covid-19
1488,India,IND,2024-02-01,0.0,0.0,Covid-19
1489,India,IND,2024-02-02,0.0,0.0,Covid-19
1490,India,IND,2024-02-03,0.0,0.0,Covid-19
1491,India,IND,2024-02-04,1063.0,9.0,Covid-19
